TIME_OF_DAY,SPEED_mps,LATITUDE,LONGITUDE,ACCELEROMETER X (m/sÂ²),ACCELEROMETER Y (m/sÂ²),ACCELEROMETER Z (m/sÂ²),GRAVITY X (m/sÂ²),GRAVITY Y (m/sÂ²),GRAVITY Z (m/sÂ²),LINEAR ACCELERATION X (m/sÂ²),LINEAR ACCELERATION Y (m/sÂ²),LINEAR ACCELERATION Z (m/sÂ²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (Î¼T),MAGNETIC FIELD Y (Î¼T),MAGNETIC FIELD Z (Î¼T),ORIENTATION Z (azimuth Â°),ORIENTATION X (pitch Â°),ORIENTATION Y (roll Â°),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (Â°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
,,,,2.091,2.898,6.848,1.014,2.995,9.283,0.976,-0.084,-1.963,-1.452,0.648,0.094,9811,-4.8,9.1,-44.5,3.7,-20,-7.1,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.21287301,0,3.216,,16 / 24,,49096,2019-09-28 09:41:55:922
,,,,1.527,2.857,8.564,1.014,2.995,9.283,0.976,-0.084,-1.963,-1.617,0.893,0.07,9811,-4.8,9.1,-44.5,3.7,-20,-7.1,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.21287301,0,3.216,,16 / 24,,49106,2019-09-28 09:41:55:932
,,,,0.536,2.764,10.502,0.897,2.779,9.362,0.433,0.12,-0.062,-1.595,1.086,0.085,9811,-4.8,9.2,-45.3,1.8,-16.5,-5.5,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.21287301,0,3.216,,16 / 24,,49115,2019-09-28 09:41:55:941
,,,,0.536,2.764,10.502,0.736,2.574,9.434,-0.677,0.289,2.272,-1.302,1.299,0.235,9811,-4.8,9.2,-45.3,1.8,-16.5,-5.5,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.21287301,0,3.216,,16 / 24,,49125,2019-09-28 09:41:55:951
,,,,-0.278,2.936,12.371,0.736,2.574,9.434,-0.677,0.289,2.272,-0.98,1.076,0.355,9811,-4.8,10.5,-44.5,1.8,-16.5,-5.5,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.21287301,0,3.216,,16 / 24,,49135,2019-09-28 09:41:55:961
,,,,-0.457,3.166,12.199,0.584,2.42,9.485,-1.031,0.728,3.289,-0.699,0.618,0.515,9811,-4.8,10.5,-44.5,1.8,-16.5,-5.5,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.21287301,0,3.216,,16 / 24,,49145,2019-09-28 09:41:55:971
,,,,-0.325,3.02,10.751,0.505,2.318,9.515,-0.903,0.801,1.783,-0.699,0.618,0.515,9811,-2.6,12.6,-43.8,0.7,-14.3,-3.5,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.21287301,0,3.216,,16 / 24,,49156,2019-09-28 09:41:55:982
,,,,0.029,2.802,9.607,0.472,2.233,9.537,-0.481,0.619,0.274,-0.597,0.377,0.661,9811,-2.6,12.6,-43.8,0.7,-14.3,-3.5,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.22753668,0,3.216,,16 / 24,,49166,2019-09-28 09:41:55:992
,,,,0.029,2.802,9.607,0.472,2.233,9.537,-0.481,0.619,0.274,-0.603,0.332,0.732,9811,-2.6,13.9,-42.4,0.7,-14.3,-3.5,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.22753668,0,3.216,,16 / 24,,49175,2019-09-28 09:41:56:001
,,,,0.33,2.594,8.763,0.452,2.14,9.56,-0.232,0.557,-0.537,-0.66,0.312,0.781,9811,-2.6,13.9,-42.4,0.7,-14.3,-3.5,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.22753668,0,3.216,,16 / 24,,49186,2019-09-28 09:41:56:012
,,,,1.134,1.955,8.554,0.439,2.023,9.586,0.422,0.079,-0.902,-0.83,0.287,0.857,9811,-2.6,13.3,-44.6,2.2,-12.6,-2.7,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.22753668,0,3.216,,16 / 24,,49196,2019-09-28 09:41:56:022
,,,,1.134,1.955,8.554,0.439,2.023,9.586,1.12,-0.349,-1.066,-0.951,0.26,0.83,9811,-2.6,13.3,-44.6,2.2,-12.6,-2.7,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.22753668,0,3.216,,16 / 24,,49206,2019-09-28 09:41:56:032
,,,,1.634,1.287,8.363,0.43,1.878,9.615,1.12,-0.349,-1.066,-1.134,0.276,0.724,9811,-1.2,11.9,-43.8,2.2,-12.6,-2.7,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.22753668,0,3.216,,16 / 24,,49215,2019-09-28 09:41:56:041
,,,,1.73,1.12,8.667,0.411,1.704,9.649,1.272,-0.645,-0.984,-1.266,0.306,0.595,9811,-1.2,11.9,-43.8,2.2,-12.6,-2.7,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.22753668,0,3.216,,16 / 24,,49225,2019-09-28 09:41:56:051
,,,,1.728,1.283,9.1,0.411,1.704,9.649,1.325,-0.248,-0.379,-1.369,0.271,0.435,9811,-1.9,15.3,-45.3,0.2,-10,-2.4,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.22753668,0,3.216,,16 / 24,,49236,2019-09-28 09:41:56:062
,,,,1.728,1.283,9.1,0.411,1.704,9.649,1.325,-0.248,-0.379,-1.369,0.271,0.435,9811,-1.9,15.3,-45.3,0.2,-10,-2.4,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.22753668,0,3.216,,16 / 24,,49246,2019-09-28 09:41:56:072
,,,,1.469,1.419,9.712,0.384,1.443,9.692,1.13,-0.013,0.098,-1.416,0.167,0.24,11253,-0.4,14.7,-44.6,0.2,-10,-2.4,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.22753668,0,3.216,,16 / 24,,49256,2019-09-28 09:41:56:082
,,,,0.172,1.084,11.22,0.385,1.193,9.726,-0.288,-0.088,1.681,-1.274,-0.038,0.042,11253,-0.4,14.7,-44.6,0.2,-10,-2.4,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.22753668,0,3.216,,16 / 24,,49266,2019-09-28 09:41:56:092
,,,,0.172,1.084,11.22,0.385,1.193,9.726,-0.288,-0.088,1.681,-0.98,-0.087,0.008,11253,-0.4,18,-42.4,355.9,-7,-2.3,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.22753668,0,3.216,,16 / 24,,49276,2019-09-28 09:41:56:102
,,,,-0.447,0.761,12.122,0.398,1.017,9.746,-0.803,-0.25,2.51,-0.444,-0.115,0.047,11253,-0.4,18,-42.4,355.9,-7,-2.3,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.22753668,0,3.216,,16 / 24,,49286,2019-09-28 09:41:56:112
,,,,0.158,0.991,11.861,0.408,0.979,9.749,-0.007,0.167,1.993,-0.076,-0.108,0.014,11253,-1.1,18,-41.6,355.9,-7,-2.3,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.22753668,0,3.216,,16 / 24,,49296,2019-09-28 09:41:56:122
,,,,0.94,1.491,10.804,0.408,0.979,9.749,-0.007,0.167,1.993,0.243,0,-0.084,11253,-1.1,18,-41.6,355.9,-7,-2.3,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.22753668,0,3.216,,16 / 24,,49306,2019-09-28 09:41:56:132
,,,,0.94,1.491,10.804,0.416,1.003,9.746,0.593,0.561,0.867,0.466,0.112,-0.182,11253,0.3,18,-43.1,355.3,-5.9,-2.4,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.22753668,0,3.216,,16 / 24,,49315,2019-09-28 09:41:56:141
,,,,0.802,1.493,9.724,0.416,1.003,9.746,0.593,0.561,0.867,0.607,0.211,-0.251,11253,0.3,18,-43.1,355.3,-5.9,-2.4,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.2791125,0,3.216,,16 / 24,,49325,2019-09-28 09:41:56:151
,,,,0.175,1.302,9.234,0.382,1.108,9.736,0.018,0.284,-0.231,0.642,0.326,-0.234,11253,1,17.4,-42.4,355.3,-5.9,-2.4,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.2791125,0,3.216,,16 / 24,,49335,2019-09-28 09:41:56:161
,,,,0.199,1.256,8.973,0.331,1.199,9.727,-0.201,0.052,-0.61,0.613,0.423,-0.18,11253,1,17.4,-42.4,355.3,-5.9,-2.4,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.2791125,0,3.216,,16 / 24,,49345,2019-09-28 09:41:56:171
,,,,0.199,1.256,8.973,0.331,1.199,9.727,-0.201,0.052,-0.61,0.613,0.423,-0.18,11253,0.4,18.7,-40.9,356.7,-7,-1.9,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.2791125,0,3.216,,16 / 24,,49355,2019-09-28 09:41:56:181
,,,,0.493,1.472,9.294,0.265,1.28,9.719,0.22,0.17,-0.386,0.508,0.445,-0.151,11253,0.4,18.7,-40.9,356.7,-7,-1.9,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.2791125,0,3.216,,16 / 24,,49366,2019-09-28 09:41:56:192
,,,,0.457,1.747,9.897,0.2,1.354,9.711,0.255,0.425,0.342,0.508,0.445,-0.151,11253,0.4,18,-42.4,356.7,-7,-1.9,8,1006.6,43.29,29.99824,-95.74022,22,NaN,-0.2791125,0,3.216,,16 / 24,,49376,2019-09-28 09:41:56:202
,,,,0.414,1.78,10.162,0.16,1.432,9.7,0.226,0.368,0.551,0.547,0.293,-0.157,11253,0.4,18,-42.4,356.7,-7,-1.9,8,1006.6,42.83,29.99824,-95.74022,22,NaN,-0.2791125,0,3.216,,16 / 24,,49386,2019-09-28 09:41:56:212
,,,,0.414,1.78,10.162,0.16,1.432,9.7,0.226,0.368,0.551,0.592,0.155,-0.176,11253,1.7,16.1,-43.8,353,-8.4,-0.9,8,1006.6,42.83,29.99824,-95.74022,22,NaN,-0.2791125,0,3.216,,16 / 24,,49396,2019-09-28 09:41:56:222
,,,,0.268,1.802,10.043,0.138,1.517,9.688,0.073,0.3,0.211,0.597,0.081,-0.169,11253,1.7,16.1,-43.8,353,-8.4,-0.9,8,1006.6,42.83,29.99824,-95.74022,22,NaN,-0.2791125,0,3.216,,16 / 24,,49406,2019-09-28 09:41:56:232
,,,,0.211,1.866,9.203,0.124,1.597,9.675,0.051,0.366,-0.604,0.514,0.083,-0.126,11253,2.5,16.7,-43.8,353,-8.4,-0.9,8,1006.6,42.83,29.99824,-95.74022,22,NaN,-0.2791125,0,3.216,,16 / 24,,49416,2019-09-28 09:41:56:242
,,,,0.127,2.252,8.337,0.124,1.597,9.675,0.051,0.366,-0.604,0.382,0.139,-0.036,11253,2.5,16.7,-43.8,353,-8.4,-0.9,8,1006.6,42.83,29.99824,-95.74022,22,NaN,-0.2791125,0,3.216,,16 / 24,,49426,2019-09-28 09:41:56:252
,,,,0.127,2.252,8.337,0.105,1.655,9.665,0.022,0.706,-1.37,0.147,0.233,0.125,11253,-0.4,17.4,-45.3,358.8,-9.7,-0.6,8,1006.6,42.83,29.99824,-95.74022,22,NaN,-0.2791125,0,3.216,,16 / 24,,49436,2019-09-28 09:41:56:262
,,,,-0.033,2.701,7.813,0.075,1.677,9.662,-0.158,1.142,-1.789,-0.075,0.296,0.316,12524,-0.4,17.4,-45.3,358.8,-9.7,-0.6,8,1006.6,42.83,29.99824,-95.74022,22,NaN,-0.2791125,0,3.216,,16 / 24,,49446,2019-09-28 09:41:56:272
,,,,-0.05,2.898,7.791,0.039,1.652,9.666,0.023,1.133,-1.664,-0.354,0.375,0.526,12524,0.3,14.7,-43.1,358.8,-9.7,-0.6,8,1006.6,42.83,29.99824,-95.74022,22,NaN,-0.2791125,0,3.216,,16 / 24,,49459,2019-09-28 09:41:56:285
,,,,0.227,2.481,8.071,0.039,1.652,9.666,0.023,1.133,-1.664,-0.354,0.375,0.526,12524,0.3,14.7,-43.1,358.8,-9.7,-0.6,8,1006.6,42.83,29.99824,-95.74022,22,NaN,-0.2791125,0,3.216,,16 / 24,,49466,2019-09-28 09:41:56:292
,,,,0.227,2.481,8.071,-0.008,1.585,9.678,0.408,0.426,-1.04,-0.527,0.447,0.577,12524,-0.4,16,-45.3,359.6,-9.7,-0.2,8,1006.6,42.83,29.99824,-95.74022,22,NaN,-0.22399716,0,3.216,,16 / 24,,49476,2019-09-28 09:41:56:302
,,,,0.486,1.718,8.959,-0.008,1.585,9.678,0.408,0.426,-1.04,-0.646,0.533,0.52,12524,-0.4,16,-45.3,359.6,-9.7,-0.2,8,1006.6,42.83,29.99824,-95.74022,22,NaN,-0.22399716,0,3.216,,16 / 24,,49486,2019-09-28 09:41:56:312
,,,,0.388,1.539,9.937,-0.069,1.497,9.691,0.524,0.058,0.097,-0.643,0.569,0.43,12524,2.4,15.4,-42.4,359.6,-9.7,-0.2,8,1006.6,42.83,29.99824,-95.74022,22,NaN,-0.22399716,0,3.216,,16 / 24,,49495,2019-09-28 09:41:56:321
,,,,-0.057,1.687,10.804,-0.138,1.414,9.703,0.17,0.261,1.058,-0.55,0.538,0.37,12524,2.4,15.4,-42.4,359.6,-9.7,-0.2,8,1006.6,42.83,29.99824,-95.74022,22,NaN,-0.22399716,0,3.216,,16 / 24,,49506,2019-09-28 09:41:56:332
,,,,-0.191,1.732,11.091,-0.194,1.353,9.711,0.01,0.412,1.505,-0.435,0.439,0.356,12524,2.5,17.4,-43.8,356.6,-8.3,0.8,8,1006.6,42.83,29.99824,-95.74022,22,NaN,-0.22399716,0,3.216,,16 / 24,,49516,2019-09-28 09:41:56:342
,,,,-0.191,1.732,11.091,-0.194,1.353,9.711,0.01,0.412,1.505,-0.288,0.329,0.325,12524,2.5,17.4,-43.8,356.6,-8.3,0.8,8,1006.6,42.83,29.99824,-95.74023,23,NaN,-0.22399716,0,3.216,,16 / 24,,49525,2019-09-28 09:41:56:351
,,,,0.179,1.886,11.043,-0.219,1.329,9.714,0.349,0.564,1.459,-0.131,0.248,0.239,12524,3.2,16.1,-43.1,356.6,-8.3,0.8,8,1006.6,42.83,29.99824,-95.74023,23,NaN,-0.22399716,0,3.216,,16 / 24,,49535,2019-09-28 09:41:56:361
,,,,0.479,1.859,10.375,-0.229,1.323,9.714,0.719,0.528,0.683,0.05,0.263,0.075,12524,3.2,16.1,-43.1,356.6,-8.3,0.8,8,1006.6,42.83,29.99824,-95.74023,23,NaN,-0.22399716,0,3.216,,16 / 24,,49546,2019-09-28 09:41:56:372
,,,,0.345,1.744,9.904,-0.229,1.323,9.714,0.647,0.448,0.377,0.117,0.329,-0.013,12524,3.2,18.8,-43.1,355.4,-7.8,1.3,8,1006.6,42.83,29.99824,-95.74023,23,NaN,-0.22399716,0,3.216,,16 / 24,,49556,2019-09-28 09:41:56:382
,,,,0.345,1.744,9.904,-0.259,1.325,9.713,0.647,0.448,0.377,0.117,0.329,-0.013,12524,3.2,18.8,-43.1,355.4,-7.8,1.3,8,1006.6,42.83,29.99824,-95.74023,23,NaN,-0.22399716,0,3.216,,16 / 24,,49566,2019-09-28 09:41:56:392
,,,,-0.342,1.644,9.064,-0.372,1.362,9.704,0.096,0.283,-0.473,0.118,0.448,-0.096,12524,2.5,17.4,-43.1,355.4,-7.8,1.3,8,1006.6,42.83,29.99824,-95.74023,23,NaN,-0.22399716,0,3.216,,16 / 24,,49576,2019-09-28 09:41:56:402
,,,,-0.318,1.658,9.035,-0.372,1.362,9.704,0.118,0.31,-0.53,0.078,0.458,-0.082,12524,2.5,17.4,-43.1,355.4,-7.8,1.3,8,1006.6,42.83,29.99824,-95.74023,23,NaN,-0.22399716,0,3.216,,16 / 24,,49586,2019-09-28 09:41:56:412
,,,,-0.043,1.802,9.531,-0.436,1.368,9.701,0.118,0.31,-0.53,-0.019,0.427,-0.06,12524,4.6,17.5,-43.1,355.4,-7.8,1.3,8,1006.6,42.83,29.99824,-95.74023,23,NaN,-0.22399716,0,3.216,,16 / 24,,49596,2019-09-28 09:41:56:422
,,,,-0.043,1.802,9.531,-0.489,1.362,9.699,0.447,0.468,-0.01,-0.068,0.353,-0.072,12524,4.6,17.5,-43.1,355.4,-7.8,1.3,8,1006.6,42.83,29.99824,-95.74023,23,NaN,-0.22399716,0,3.216,,16 / 24,,49606,2019-09-28 09:41:56:432
,,,,0.141,1.969,9.878,-0.524,1.349,9.699,0.669,0.626,0.311,-0.114,0.221,-0.112,12524,3.9,18.1,-42.4,355.5,-8,2.9,8,1006.6,42.83,29.99824,-95.74023,23,NaN,-0.22399716,0,3.216,,16 / 24,,49616,2019-09-28 09:41:56:442
,,,,0.273,1.842,9.906,-0.524,1.349,9.699,0.799,0.529,0.273,-0.146,0.174,-0.157,12524,3.9,18.1,-42.4,355.5,-8,2.9,8,1006.6,42.83,29.99824,-95.74023,23,NaN,-0.24371728,0,3.216,,16 / 24,,49626,2019-09-28 09:41:56:452
,,,,0.077,1.921,9.507,-0.549,1.328,9.701,0.799,0.529,0.273,-0.228,0.183,-0.19,12524,3.9,17.4,-43.1,355.5,-8,2.9,8,1006.6,42.83,29.99824,-95.74023,23,NaN,-0.24371728,0,3.216,,16 / 24,,49635,2019-09-28 09:41:56:461
,,,,0.077,1.921,9.507,-0.573,1.287,9.705,0.517,0.607,-0.205,-0.339,0.145,-0.227,12524,3.9,17.4,-43.1,355.5,-8,2.9,8,1006.6,42.83,29.99824,-95.74023,23,NaN,-0.24371728,0,3.216,,16 / 24,,49645,2019-09-28 09:41:56:471
,,,,-0.237,1.74,9.188,-0.573,1.287,9.705,0.276,0.363,-0.448,-0.46,0.073,-0.294,17378,1.1,19.4,-43.1,3.6,-7.5,3.4,8,1006.6,42.83,29.99824,-95.74023,23,NaN,-0.24371728,0,3.216,,16 / 24,,49655,2019-09-28 09:41:56:481
,,,,-0.321,1.507,9.167,-0.589,1.224,9.712,0.276,0.363,-0.448,-0.508,0.094,-0.331,17378,1.1,19.4,-43.1,3.6,-7.5,3.4,8,1006.6,42.83,29.99824,-95.74023,23,NaN,-0.24371728,0,3.216,,16 / 24,,49666,2019-09-28 09:41:56:492
,,,,-0.62,1.378,9.119,-0.611,1.151,9.72,0.159,0.263,-0.464,-0.508,0.094,-0.331,17378,3.2,17.4,-42.4,3.6,-7.5,3.4,8,1006.6,42.83,29.99824,-95.74023,23,NaN,-0.24371728,0,3.216,,16 / 24,,49676,2019-09-28 09:41:56:502
,,,,-0.806,1.268,9.315,-0.611,1.151,9.72,-0.172,0.2,-0.379,-0.523,0.262,-0.293,17378,3.2,17.4,-42.4,3.6,-7.5,3.4,8,1006.6,42.83,29.99824,-95.74023,23,NaN,-0.24371728,0,3.216,,16 / 24,,49686,2019-09-28 09:41:56:512
,,,,-0.806,1.268,9.315,-0.674,1.076,9.724,-0.172,0.2,-0.379,-0.537,0.616,-0.168,17378,3.9,19.5,-42.4,357.4,-6.3,4,8,1006.6,42.83,29.99824,-95.74023,23,NaN,-0.24371728,0,3.216,,16 / 24,,49696,2019-09-28 09:41:56:522
,,,,-0.986,1.314,9.533,-0.775,0.998,9.725,-0.227,0.309,-0.078,-0.582,0.777,-0.062,17378,3.9,19.5,-42.4,357.4,-6.3,4,8,1006.6,42.83,29.99824,-95.74023,23,NaN,-0.24371728,0,3.216,,16 / 24,,49705,2019-09-28 09:41:56:531
,,,,-1.053,0.974,9.631,-0.775,0.998,9.725,-0.195,0.005,0.058,-0.638,0.77,-0.031,17378,4.7,20.8,-43.9,357.4,-6.3,4,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.24371728,0,3.216,,16 / 24,,49716,2019-09-28 09:41:56:542
,,,,-1.06,0.452,10.56,-0.849,0.94,9.724,-0.149,-0.43,1.035,-0.578,0.674,-0.041,17378,4.7,20.8,-43.9,357.4,-6.3,4,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.24371728,0,3.216,,16 / 24,,49727,2019-09-28 09:41:56:553
,,,,-1.402,0.187,11.043,-1.011,0.81,9.721,-0.149,-0.43,1.035,-0.422,0.659,-0.007,17378,4.7,19.5,-42.4,356.7,-5.5,5,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.24371728,0,3.216,,16 / 24,,49736,2019-09-28 09:41:56:562
,,,,-1.402,0.187,11.043,-1.011,0.81,9.721,-0.619,-0.69,1.484,-0.422,0.659,-0.007,17378,4.7,19.5,-42.4,356.7,-5.5,5,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.24371728,0,3.216,,16 / 24,,49746,2019-09-28 09:41:56:572
,,,,-1.792,0.132,10.88,-1.101,0.771,9.714,-0.619,-0.69,1.484,-0.227,0.619,0.147,17378,4.7,19.5,-40.9,356.7,-5.5,5,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.24371728,0,3.216,,16 / 24,,49756,2019-09-28 09:41:56:582
,,,,-1.816,0.605,10.373,-1.157,0.742,9.71,-0.701,-0.206,0.803,-0.238,0.384,0.286,17378,4.7,19.5,-40.9,356.7,-5.5,5,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.24371728,0,3.216,,16 / 24,,49766,2019-09-28 09:41:56:592
,,,,-1.565,1.065,10.114,-1.157,0.742,9.71,-0.701,-0.206,0.803,-0.365,-0.002,0.366,17378,6.1,20.2,-39.4,356.7,-4.3,6.8,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.23057054,0,3.216,,16 / 24,,49776,2019-09-28 09:41:56:602
,,,,-1.565,1.065,10.114,-1.149,0.698,9.714,-0.294,0.474,0.611,-0.365,-0.002,0.366,17378,6.1,20.2,-39.4,356.7,-4.3,6.8,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.23057054,0,3.216,,16 / 24,,49786,2019-09-28 09:41:56:612
,,,,-1.304,1.129,10.414,-1.082,0.655,9.725,-0.216,0.489,0.788,-0.363,-0.489,0.401,17378,6.8,19.5,-40.2,356.7,-4.3,6.8,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.23057054,0,3.216,,16 / 24,,49796,2019-09-28 09:41:56:622
,,,,-1.304,1.129,10.414,-1.082,0.655,9.725,-0.216,0.489,0.788,-0.363,-0.489,0.401,17378,6.8,19.5,-40.2,356.7,-4.3,6.8,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.23057054,0,3.216,,16 / 24,,49805,2019-09-28 09:41:56:631
,,,,-1.395,0.799,9.588,-1.039,0.632,9.731,-0.37,0.206,0.236,-0.277,-0.234,0.6,17378,4.7,20.2,-40.2,358.2,-3.7,6.1,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.23057054,0,3.216,,16 / 24,,49817,2019-09-28 09:41:56:643
,,,,-1.395,0.799,9.588,-1.039,0.632,9.731,-0.37,0.206,0.236,-0.277,-0.234,0.6,17378,4.7,20.2,-40.2,358.2,-3.7,6.1,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.23057054,0,3.216,,16 / 24,,49826,2019-09-28 09:41:56:652
,,,,-0.479,0.366,9.035,-1.028,0.555,9.737,0.572,-0.242,-0.597,-0.278,0.157,0.714,17378,4.7,21.5,-41.7,358.2,-3.7,6.1,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.23057054,0,3.216,,16 / 24,,49848,2019-09-28 09:41:56:674
,,,,-0.479,0.366,9.035,-1.028,0.555,9.737,0.572,-0.242,-0.597,-0.278,0.157,0.714,17378,4.7,21.5,-41.7,358.2,-3.7,6.1,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.23057054,0,3.216,,16 / 24,,49848,2019-09-28 09:41:56:674
,,,,0.108,-0.16,9.095,-1.028,0.555,9.737,0.572,-0.242,-0.597,-0.242,0.43,0.474,18258,6.1,20.2,-41.6,356,-3.2,6,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.23057054,0,3.216,,16 / 24,,49856,2019-09-28 09:41:56:682
,,,,0.108,-0.16,9.095,-1.028,0.555,9.737,0.572,-0.242,-0.597,-0.242,0.43,0.474,18258,6.1,20.2,-41.6,356,-3.2,6,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.23057054,0,3.216,,16 / 24,,49865,2019-09-28 09:41:56:691
,,,,0.165,-0.022,9.535,-1.071,0.527,9.734,1.157,-0.676,-0.555,-0.244,0.453,0.44,18258,8.2,20.9,-39.4,356,-3.2,6,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.23057054,0,3.216,,16 / 24,,49875,2019-09-28 09:41:56:701
,,,,0.165,-0.022,9.535,-1.164,0.478,9.726,1.146,-0.374,0.331,-0.207,0.42,0.182,18258,8.2,20.9,-39.4,356,-3.2,6,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.23057054,0,3.216,,16 / 24,,49886,2019-09-28 09:41:56:712
,,,,-0.048,0.103,10.004,-1.195,0.466,9.722,0.426,-0.163,0.634,-0.167,0.361,0.103,18258,8.9,20.3,-40.9,349.5,-2.8,6.8,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.23057054,0,3.216,,16 / 24,,49896,2019-09-28 09:41:56:722
,,,,-1.177,0.558,10.32,-1.213,0.471,9.72,0.006,0.096,0.728,0.054,0.108,-0.079,18258,6.8,20.2,-40.9,349.5,-2.8,6.8,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.23057054,0,3.216,,16 / 24,,49908,2019-09-28 09:41:56:734
,,,,-1.177,0.558,10.32,-1.213,0.471,9.72,0.006,0.096,0.728,0.151,-0.049,-0.071,18258,6.8,20.2,-40.9,349.5,-2.8,6.8,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.23057054,0,3.216,,16 / 24,,49917,2019-09-28 09:41:56:743
,,,,-1.278,0.684,10.459,-1.201,0.494,9.72,-0.085,0.217,1.098,0.151,-0.049,-0.071,18258,6.8,20.2,-40.9,349.5,-2.8,6.8,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.23057054,0,3.216,,16 / 24,,49926,2019-09-28 09:41:56:752
,,,,-1.656,0.565,11.325,-1.201,0.494,9.72,-0.085,0.217,1.098,0.365,-0.383,-0.049,18258,8.3,21.6,-40.9,353.1,-2.9,7,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.19163604,0,3.216,,16 / 24,,49935,2019-09-28 09:41:56:761
,,,,-1.067,0.632,8.648,-1.089,0.591,9.728,-0.586,-0.099,0.563,0.951,-1.045,0.08,18258,8.3,21.6,-40.9,353.1,-2.9,7,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.19163604,0,3.216,,16 / 24,,49946,2019-09-28 09:41:56:772
,,,,-1.067,0.632,8.648,-1.027,0.727,9.726,0.947,0.473,-1.651,0.945,-0.306,0.151,18258,6.1,21.5,-40.2,353.1,-2.9,7,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.19163604,0,3.216,,16 / 24,,49956,2019-09-28 09:41:56:782
,,,,-0.057,1.117,8.219,-1.091,0.846,9.709,0.766,-0.024,-1.204,0.82,0.554,0.075,18258,6.1,21.5,-40.2,353.1,-2.9,7,8,1006.6,43.33,29.99824,-95.74023,23,NaN,-0.19163604,0,3.216,,16 / 24,,49968,2019-09-28 09:41:56:794
